d,delta
7.566618020106311e-07,0.484072988260998
0.01082858104305808,0.4922470582345329
0.03091832815079819,0.4865239993883713
0.007642098183595566,0.4816281751889727
0.008385897842531641,0.4862807752774602
0.13154647449182424,0.4821310820408265
0.13488864045313187,0.4911844992828666
0.1381480859067191,0.4878388397464874
0.13332642722529134,0.4869527021978587
0.13901930932197762,0.4947091134006744
0.12339593482955327,0.4991887844643817
0.1279884772163158,0.4935299788163318
0.13307441322066155,0.4981373421857948
0.11976727908615868,0.4915508620007061
0.13205032984852005,0.4941570074118965
0.13495675168510196,0.5038217987631458
0.12613292300135176,0.5094599124230861
0.1286788168444107,0.5027467753152203
0.1313859913886443,0.507957288648757
0.13252647739364495,0.513492345567494
0.12158678571780256,0.5129852279459693
0.12792220747043034,0.4981691939589147
0.12356071760062062,0.5046451061681241
0.1140085147170736,0.5022029368440357
0.1191363988075839,0.5020480730005847
0.11895731988874247,0.5074203152300303
0.11640608046449813,0.4966164180258989
0.12818328695042086,0.5171174064028413
0.12067451170085472,0.4958007697929178
0.12462133072559788,0.4894521383698146
0.10705946887468773,0.4387468577047438
0.10063138016170974,0.4373295150638391
0.10725514173210568,0.4316786723335616
0.09751482006044776,0.44177766993602985
0.0996496325581963,0.43283956379866667
0.10448472104403647,0.4351387782500944
0.10696341256331099,0.4245313655783468
0.11434585800527287,0.42797936097502864
0.10507752269404676,0.42818794838073776
0.11270557404119907,0.4141678068115869
0.10635589896684797,0.41214158539746587
0.11009600517043967,0.4075892247370593
0.1185800579310116,0.4076749865401823
0.11435390770879485,0.4060615444121848
0.11769634574934162,0.4016758845714433
0.11360662175721688,0.38386575456673344
0.11840518234921035,0.3921384902592023
0.11948646459494205,0.397013891307382
0.11171205794656144,0.4315762606871057
0.1081936936104107,0.4184404644352043
0.11446371425375484,0.42054296132063096
0.10335848835765506,0.41523512920134
0.11652418116695128,0.42429475051362137
0.11160674538292176,0.42421681622275603
0.11020043927561048,0.4870362216957913
0.11647249230717092,0.4855574852708239
0.1209078454654294,0.4867496245531261
0.11543526557831538,0.4900300112597276
0.15082759892519962,0.43739089746483895
0.1364112610895654,0.4378947021647924
0.1283775331922725,0.43645039096806
0.1357893297563698,0.4490228034476845
0.1324042827615397,0.4517707569898478
0.13190419900473865,0.4432242398580486
0.1414367228233846,0.44598757021351065
0.1368051208609292,0.4441413752887679
0.1444115539037152,0.439809668645408
0.13994331830480458,0.4408077551948234
0.12776454973550902,0.4410744959012949
0.13209856132301595,0.4388180814543941
0.1486455986250643,0.4413219149106626
0.14324760950122398,0.4270031808682409
0.14560086475278047,0.4332454379954648
0.13923973816694554,0.4320788026793728
0.13319244676811345,0.4327335353838488
0.1267212175238956,0.42932764425754616
0.1527004615657336,0.4270042731650728
0.125015580450762,0.4334782234874493
0.1216378275497198,0.4281206156011324
0.1342421886444217,0.42288836704666505
0.13786445642878165,0.4268726549522364
0.14797382957006713,0.4287861561185108
0.15197331349225446,0.4322353221929719
0.1317611460616824,0.42760237425423
0.12741780152958218,0.4223065102978161
0.12321836674664564,0.414858203913133
0.12369027471336748,0.4195001334649876
0.1188091107849463,0.4176514101472043
0.11873787183875335,0.41266220448844
0.11497114699895294,0.4104077722482557
0.13146795891461946,0.4151149919470983
0.13108264148507984,0.4196342405533491
0.09759360923226644,0.483348321427805
0.08859407898438648,0.39782978302794497
0.09308765358289013,0.3954608567776736
0.0903065063218294,0.4017396651290796
0.04122119924583153,0.3906919586023778
0.05345444638073149,0.4278982556910895
0.0514987598155932,0.4232101076763864
0.005042946425744661,0.5862170856643905
0.005366723644427378,0.5953064862868729
0.001705330335943812,0.5916447634301085
0.04341511172514236,0.5378897801080785
0.12872483611233995,0.5332653237597951
0.0556565961650812,0.5318818073824099
0.06223880826709512,0.4817115567484169
0.06301661689829759,0.4766009852655722
0.10395180546518268,0.4949916048746508
0.09955287150389563,0.4976262118971743
0.1057885927461314,0.5030481358289114
0.10891791721222238,0.5097013008177474
0.11188294207181383,0.512558840120345
0.1035642046247736,0.5081569028922047
0.09990916389403164,0.5047097081595571
0.11014885313949246,0.5050598052353308
0.11422573980750275,0.5074615854908522
0.09040880851354807,0.4925689406570574
0.030954976935423408,0.5081038039960816
0.03072997085302497,0.5025884594272292
0.0416969647855042,0.4845516694253507
0.04591318678611385,0.4675526056493525
0.05992214314149991,0.4913011824146256
0.06131449399139113,0.4967406857135879
0.06432273674068324,0.4930727133333212
0.06804647835404991,0.4951986221489466
0.005776944965036898,0.474293735972897
0.004417119117778164,0.4785439151902629
7.566618020106311e-07,0.474293735972897
0.009097558677529146,0.46451448368479603
0.01874063327251179,0.4749014351396795
0.005511855720204726,0.4687503280767386
0.0022150288475364494,0.46451448368479603
0.01249725565815663,0.4710279725361294
0.0226931333788482,0.4615622876478338
0.0127660573750976,0.4775630834322089
0.01825155333106797,0.4818399623730933
0.012617849914861432,0.4826381362600057
0.008538262385706303,0.4774959054646563
0.01889092526870051,0.4676908148674484
0.02397905983662432,0.4787571797575536
0.032426061333889006,0.4699920798896643
0.025108428820448225,0.483500219387363
0.029417614042639567,0.4755455872032698
0.025490959249986296,0.4698268167984717
0.03549709623826914,0.4752473436868618
0.02504032771515161,0.4743436882672122
0.033845744352398635,0.4796466034290062
0.039301133549063824,0.4694994195091733
0.017568790271424092,0.4866108957893867
0.01668174566440709,0.4712516450339496
0.013994241973114828,0.4661026492761222
0.014446401651625487,0.4563656473850552
0.012887451247389372,0.461172253474975
0.006730811479744584,0.4580108587133594
0.01783981020184816,0.4601223625238799
0.022829215096456242,0.4522044999119462
0.021446712345056733,0.4568642787671196
0.030431323472857905,0.4569949337198519
0.0213526674728162,0.4713490017295075
0.023070750459024413,0.4660402958117133
0.04465347415878454,0.4754760026778292
0.043554175987788483,0.4801372857684798
0.04005443249965498,0.4761966947606602
0.005656293762532799,0.4620843449531396
0.002386690299072507,0.454735231396695
0.009398555352628141,0.4482868025521574
0.00717414868086869,0.4529045170927757
0.03998403242381417,0.4596169634670805
0.04339879818436078,0.4712146890980599
0.04147620531358984,0.4646848987174427
0.03491337749092841,0.4638635780307026
0.02898719256172569,0.4649254335633772
0.03138975414537742,0.4612661992084124
0.09434657264883728,0.438325007220224
0.10793802807988903,0.3924657917577939
0.11328199217460815,0.3958323336450281
0.10595618561205933,0.39752146853888215
0.10284399962198257,0.3933851981819229
0.10056294081277413,0.3799624499435513
0.10418650831002928,0.38625185712912136
0.11003711003853077,0.3984898658586599
0.09706238926971668,0.3861677926283061
0.10763461206871318,0.3800767316144673
0.10946534465735808,0.3873042954871784
0.11434354226997645,0.3889663662184141
0.1006493303083789,0.3841012190103524
0.10058836612443772,0.3892676816596335
0.0943069436217131,0.3899785559504105
0.08827604509998355,0.3771212140647192
0.09016181915123866,0.3840797734255785
0.08575109745823813,0.38617326380658107
0.12303352420742747,0.3624068320118309
0.0942593083879002,0.37923454854427135
0.09819099848343753,0.35857660323178003
0.09859381528906364,0.3693563876317783
0.09794647047119856,0.37496239936359416
0.0920851137956591,0.3714451876205464
0.10519785621662567,0.3729593595952566
0.07158581479739998,0.3618046233324646
0.09333519159747967,0.364155472430984
0.1041427845286811,0.3772964005421
0.10597380201158127,0.3636831953904002
0.08109977203496252,0.3681892512129072
0.09873602597819928,0.3639536551429723
0.09460943954831344,0.3681260294901358
0.08376383783880922,0.3509219722572218
0.10353690586178887,0.3681498862424463
0.08608365607758603,0.37153383687972064
0.07850536317528735,0.3777312425205942
0.08208898131843362,0.3819859403343647
0.08683862729684122,0.3650232051010711
0.08329247184695128,0.37585286485728586
0.07689375741637533,0.3827251966880705
0.0800410715316556,0.35948600374576645
0.08909269873759999,0.3571458552765848
0.08232411220925649,0.36362430102348176
0.07664432278502911,0.36454761781745576
0.08968447215161253,0.3615763603941979
0.07463308827710194,0.37155469717213657
0.08657009283527606,0.381318330892268
0.07940106918550953,0.3728207736700129
0.07112804295766133,0.3780542222961336
0.07472504564036331,0.37579914564549255
0.06814793173221964,0.3822944787149904
0.06342633231152779,0.36970600783720575
0.06871197953841611,0.3725564365561313
0.06503160528345049,0.377228618062535
0.06844524298342429,0.3667251628947935
0.05323402849216883,0.3760863019423361
0.05966620483506393,0.3576593582916422
0.058984779853638564,0.3781863522658862
0.06513329791252155,0.36114877204514506
0.05815642200467211,0.3829518289614389
0.057905541187341036,0.3722178081213372
0.05920183322937385,0.3644144529827014
0.06973900212886595,0.3479051803037059
0.062020261786559235,0.3739386357436001
0.06901030154891377,0.3550744165117776
0.06433825319198884,0.3563668874017099
0.059283787285220726,0.3471864479799083
0.06071982058312597,0.3523774484598643
0.049083622003509984,0.3528023433952597
0.06444211663771944,0.34855358445455337
0.05485121769694142,0.3512068013611945
0.0654088258035081,0.3344911140674726
0.06628094218815563,0.34161552963204417
0.05342967488254971,0.3572903596825218
0.048611531467396635,0.33987364321986024
0.039384306858508425,0.3665431512432049
0.053078449345272685,0.3447985646038805
0.04553254923381925,0.36058938798434775
0.0488344560425572,0.3573919259713053
0.05035508551581152,0.3678548925648646
0.05124352106042472,0.3623837890562386
0.05332116258260198,0.3714366655528832
0.055756982915086004,0.3613051398060333
0.07298371589951919,0.3672890986547478
0.06354336812647594,0.36528048623280107
0.07615654001518954,0.3521791278849427
0.08034014529773796,0.3362789229862216
0.046331482818424,0.34642986829190386
0.0569014026151575,0.3368429205974813
0.07181825747071671,0.3517381731005831
0.0804603472081677,0.3545771069427204
0.08432479416268107,0.3573795285704469
0.07396479946744383,0.357036332615428
0.07877307546350379,0.3443670912628745
0.07265480869516787,0.33721970302802085
0.05039221992744435,0.3484566538957611
0.03952880829128548,0.3531483349714309
0.0443740343697923,0.354848217255288
0.04329761566484109,0.3501611775346865
0.03162723052495652,0.3393080755578013
0.03874234994600737,0.3433583159453549
0.061946702271576615,0.3385305073986984
0.061858870889943886,0.34324106703113016
0.053372593806486505,0.3400435603490527
0.07953304849842202,0.3489658386948246
0.07473486185474225,0.3473587513182306
0.07405213754155786,0.3422159256474502
0.06831816759394077,0.3377505614155528
0.07458337577511036,0.3211128076351812
0.04376394175921342,0.3418623812528434
0.040535623577769984,0.3270908708903655
0.04344914913010405,0.3341926491275109
0.07003268556950422,0.34364826391811154
0.07559822551607183,0.3294032278330877
0.03596494273411405,0.3331145366030812
0.051939929779618435,0.32656075086082315
0.07617087956179719,0.3340813023060602
0.07050352565978996,0.3319471709502801
0.06296914329654738,0.3232317205187081
0.070619228962259,0.32580539329004005
0.06835687915548458,0.31987354699794923
0.05466157441313872,0.3039023142467935
0.060290427553105125,0.3129330488766215
0.06323910081724281,0.31766379688093965
0.0746796796178845,0.30436721879888545
0.05600797130566739,0.32010370598144816
0.07301509118873069,0.3127307170944054
0.07211835342186734,0.3172362541108453
0.06664362514751047,0.3122574308694926
0.06267796756564423,0.3051752979536988
0.07017667830697838,0.3078183865148736
0.06314480774464185,0.3095652459285661
0.05799509895832729,0.3080941280095929
0.04801227692012475,0.31261153720485896
0.052434423811422826,0.3090948410826708
0.05341144215019552,0.3148621252826319
0.04324664367399824,0.3020801758561291
0.04804724398327069,0.3201292491994575
0.04872449114161148,0.30442970464417657
0.043894093365623145,0.30813114174375744
0.05064675297759776,0.29238754262580424
0.023747295513572436,0.3072267156267861
0.051203122591864825,0.2986508586551473
0.03388971314799824,0.3061414830719032
0.04534953774707615,0.296014462759424
0.06108939705028287,0.2946162929388184
0.03920281600726532,0.3055729842782086
0.03496616578303182,0.2958120773324977
0.0381269242881405,0.3002400702202117
0.04016704297476471,0.295441715593274
0.036353292664423074,0.2785887293036574
0.03697408007337203,0.2873062579632992
0.03729927939727765,0.2918729331009975
0.056958885752258874,0.29862482926825673
0.04423490563484813,0.28870468899775964
0.05589142382250482,0.29339251867378996
0.0565614079964108,0.2757083946956352
0.06067648860544673,0.2847190530077607
0.0594978153774947,0.2897254598740231
0.06903030194035338,0.2893277687773629
0.06431971587836996,0.2908606942207419
0.06919751568609846,0.29784574042929923
0.06216201896817604,0.2998539205336949
0.0699121632542753,0.3028099653784705
0.040024614894430384,0.3314490440773761
0.03911570146487306,0.33775867832125195
0.018650987580230663,0.3256042716312589
0.05023958385385402,0.3332081598721695
0.05768890543063367,0.3256727094049395
0.06253320136816737,0.3292201919683523
0.0661368584024402,0.326472423564397
0.06060860168261947,0.3336900633257765
0.055566559204427726,0.33098592144354844
0.05203400426799416,0.3221100312471958
0.046183178674189584,0.32565126110067216
0.044215546029757816,0.32972970216847464
0.041647004595202416,0.28259262457247963
0.051584589896636716,0.2833318295506302
0.05579688997699074,0.2862121873209719
0.056291584593687716,0.2809684746283189
0.02654014055411394,0.3311295255167851
0.047176544802069634,0.3359915774294355
0.03724910293239382,0.28290580530117704
0.022658379236618044,0.2836819578413325
0.029894511209518856,0.28218043196468817
0.04568770191547755,0.27174879216357983
0.049103557982095834,0.2876513055589591
0.046588126870664916,0.2833342168648485
0.04491707761998736,0.27763638855386225
0.040180310383786166,0.2740221641686355
0.05052461519438891,0.27537612460997346
0.02438701440126856,0.2646734674060572
0.031514712690416245,0.270646847144286
0.03527681388254218,0.2737996824808248
0.029970443865881588,0.27631050594636897
0.02450090103804545,0.2717768036197985
0.03082894962176658,0.3341332394825017
0.03258347101119336,0.3258027988466351
0.0278858146660783,0.2906870450444673
0.027518695815875058,0.2681758387360034
0.03761177221189313,0.25632031983585857
0.03346995424094392,0.26301830372280705
0.03800581677546412,0.2678002308814586
0.024112249057174646,0.27781181087201384
0.011718378059535486,0.2778573133860599
0.017921037135713417,0.2793935370760612
0.012173974936294706,0.2905030535489198
0.016566422177521196,0.2715728878219545
0.013457435702060764,0.28412573628096577
0.020459858141870152,0.27454658026186385
0.015524177591038904,0.2757810561284441
0.018275400926044183,0.2884131806284355
0.006642478343560368,0.2860720081418733
0.023290434915082425,0.2886632853662401
0.0219289391569092,0.2979841298255192
0.02389844026363624,0.2935119557809481
0.028678948966551362,0.2982870058159976
0.009149384910442194,0.2819454789638888
0.005522824922035334,0.2768153003638214
0.016921749892119257,0.294412723588079
0.0043444218868782265,0.2814952318200584
0.006227736956162702,0.2689294379227766
0.008799241691726271,0.29943882486833034
0.00417099110312893,0.2727200238007321
0.012005925689901031,0.2955447330842954
0.015713502983142044,0.3018651838303353
0.006096383754717654,0.29394573455983736
0.00331346087996712,0.2987265746312183
0.0034081847613046785,0.2898034894912155
0.03621725099070724,0.32856006482628003
0.0338661463922978,0.26718469194758665
0.03932336325503995,0.2620082882322603
0.05710145443403114,0.253557101013052
0.043754920438856836,0.266062203848733
0.04756748051332653,0.2564260101262946
0.05408638273710836,0.2656701130508624
0.04257311073640687,0.25792888742458386
0.05378929937610866,0.27106762180255106
0.049462245515097314,0.2681225269338763
0.04925906901879053,0.2621537116570624
0.053202287503211584,0.2578754996762465
0.02062074369609516,0.26828643248293177
0.013185217265641293,0.2632576530630517
0.016139031629307538,0.2669016134705726
0.011543824949692387,0.26967723320513404
0.009212186140884772,0.27381889005116017
0.030713946151501456,0.2942332666101517
0.0330327501516341,0.3010543200728925
0.02857633182653256,0.3044207921285514
0.024142665748925502,0.30234877010191913
0.009212892245745528,0.3093248416824242
0.007941966529771251,0.29011793700428945
0.0448346000347887,0.26175280174161586
0.01097642859200671,0.3042993894365278
0.005341195221022436,0.3051440251594632
0.0041974997661961685,0.3100862833286791
0.00802041132062709,0.3183684994890467
0.00446031093440947,0.3149883740254558
7.566618020106311e-07,0.3178256993632815
0.15598788315606865,0.4388559293204099
0.1265193877994673,0.4076375654993027
0.14313772278489462,0.4153319182662136
0.14069537762644474,0.4211910619192473
0.13728227669560836,0.4163297239268045
0.14824631768799013,0.4209000116719981
0.13822087298410193,0.4041579824412401
0.14454491316316131,0.4229670750911437
0.13927800251923714,0.4103615601987679
0.13306326961432638,0.408228730929229
0.15111627729640234,0.405152382350284
0.1458504098827186,0.40924157972742703
0.15598490675246846,0.4199305109255285
0.13038374337276018,0.4013754380327315
0.1295112233218586,0.41103376344412507
0.14483487071541684,0.4024986569801902
0.14957762929281215,0.414551009934377
0.15185597573408968,0.4183428337326208
0.1570373109282736,0.4247185443490323
0.16059550602639291,0.42978682847147787
0.16135024255572442,0.4196331007184935
0.1338788558648261,0.4039593778744894
0.12644548775185951,0.4032685521872769
0.1277789363506127,0.3923679469920247
0.12420788259769625,0.3957175525317457
0.14228123479013344,0.4063311909951332
0.15447863428965591,0.3884326813093121
0.13893772063810672,0.3930040918001807
0.13630709223031465,0.3984350051597047
0.14185597532528127,0.3977702066020548
0.13330462206778,0.3936280980256404
0.1469086782380342,0.3914000066421141
0.12969911768400974,0.3966930420976907
0.1342733556171765,0.3766352866858642
0.1352236042993708,0.3852134775351311
0.13572661549748571,0.3897543163046038
0.14187726422895414,0.3867746985792516
0.15051411214418758,0.3978167629387265
0.14267292915041366,0.3909584158383422
0.1398731982684625,0.3803566916841078
0.14858233931297174,0.3845301544829474
0.1488980756661957,0.40164194480658977
0.1461945664435753,0.3960225353803589
0.15184311741225215,0.3928487391129435
0.16067495662546916,0.39512513672455024
0.1565934992018797,0.3926893103829137
0.16277887381679154,0.3869624773293104
0.1355159756254534,0.3808393628145712
0.12531585238398893,0.3823544023495439
0.130197399924251,0.3801257192893907
0.11998881127521492,0.38592442801109134
0.12373480275448935,0.3724309472784481
0.12898393018481494,0.37458362225582265
0.12505712402948213,0.3877277442628789
0.13044139907483207,0.3876878506784647
0.1247827842424796,0.3773516556553539
0.11678946775291847,0.3764820714352779
0.12901785907652227,0.3670247611104245
0.12025981930093453,0.3805694093031207
0.1501592968067205,0.3885531373325165
0.14418526771497386,0.3825321139095953
0.14915595530284564,0.36731798578615066
0.14982598302088648,0.3759559578225165
0.1567926706818278,0.4009938945544497
0.12278773192174887,0.3915265665583739
0.11249910411556804,0.3790104946562406
0.11162906574796352,0.3726298963037904
0.10882910014096804,0.36813905783613177
0.11438336655811633,0.36143714420073975
0.11486859887114564,0.3674918134568376
0.11053694207266604,0.3639019170189973
0.10856649371703772,0.37578186691598536
0.11845785601082184,0.3641573854659476
0.1223558571089884,0.3674908290811186
0.1415648091481805,0.3717372855165929
0.13937454263530785,0.3474171345946453
0.15509399298141013,0.3810973463640305
0.1549293051429022,0.3968839037598245
0.16307568314335194,0.40093173824223255
0.16510232747672218,0.3966942383521647
0.16667756635632772,0.3911749084824896
0.16847254614361232,0.4008552757013897
0.1585388021149396,0.409330809780901
0.15578952339180166,0.41427591644405815
0.1599709455137434,0.4046795359236701
0.15249714732382272,0.4102037041052785
0.1603337979587603,0.41356555172111176
0.16428094260826626,0.4100793776446193
0.13893362737530782,0.3756965976371423
0.14436490497100612,0.3764520429082478
0.13250042514670246,0.3563252447243232
0.15277801478900488,0.3845965383464491
0.15058882776044996,0.3804438950143525
0.15815943679731298,0.3850479839629768
0.1640820264251077,0.3772878170040628
0.16214877742844386,0.38195250905267575
0.16825568967795998,0.3817505193378486
0.1675167879616686,0.3864576141458872
0.1693992753998451,0.3764979776075722
0.16495395330703894,0.3648647355644694
0.1722622378491569,0.3708701417914564
0.16589094731518794,0.3711726387297231
0.17353085924342448,0.3815072330089061
0.17132352374467874,0.3645628959134993
0.15738744796997278,0.37198236859045297
0.16752834722298104,0.35183303488164
0.17601015232803188,0.3615132857232477
0.16180210121885713,0.3732882599522595
0.15890780778245905,0.37758774364897024
0.16785220040903506,0.35866714588526594
0.1545484736293178,0.3757612636738535
0.15239888966406254,0.37119047644151176
0.17347693900623448,0.3556595630625108
0.17781282149653654,0.3516679303549829
0.17251405457874014,0.3420001351352621
0.17650425266793598,0.3460991532773173
0.17264159870457213,0.3499449462644313
0.17852813722018065,0.3401373559184925
0.1709007630830482,0.326151753143287
0.17843339527390714,0.33127648230769025
0.18321660536715226,0.34269848834503186
0.18016449221301234,0.3356889164327673
0.1737212418947284,0.335670956990372
0.1855536435231525,0.3329754319699448
0.1563563778897278,0.33563860761369285
0.1733896504010707,0.3305917586351904
0.16504247549159712,0.3336871204465653
0.1696777688905858,0.333384508940924
0.12885135671688608,0.3610540413294753
0.15559865545472562,0.3567133501789061
0.16207205424333732,0.3555163252028165
0.16322445051793427,0.36027948469028304
0.15787224040144734,0.3649170750089339
0.15700434301930774,0.34621289746636635
0.1614386685219828,0.3683508428405364
0.15856419970022628,0.3603083912918197
0.1580176684000328,0.3516928660744432
0.16282891550830494,0.3479695234052819
0.16187200708499702,0.3406076218637837
0.15658398383188254,0.3409316582501666
0.14801566898794186,0.3442710003810617
0.15280207268754115,0.34389002752838715
0.15061470013058967,0.3512189209544892
0.16100523992995527,0.3360240431806695
0.16749487072050473,0.33899711812878586
0.16749330149774086,0.3446957322400743
0.14749959222701273,0.3590522806085873
0.14497791648542516,0.3493674165779706
0.14653515262606728,0.3541326745282057
0.1399473329781001,0.357978488137721
0.14069722818194613,0.3526416086155749
0.13515275556301587,0.3512656386902317
0.1356015238601174,0.3638534843991763
0.11995513831972568,0.34652379369687586
0.12712155047198273,0.35028054724630164
0.1269706196166955,0.35583039791470744
0.15097613955356587,0.3558987307401524
0.14290500600729542,0.3642718005886696
0.1357248151626564,0.3593998613924777
0.1346078344626489,0.3702101359703185
0.13882399390813918,0.3676132237777903
0.11939874946517605,0.3557640895842449
0.14349033256675886,0.36015504801098075
0.14719127482347244,0.3634128760023582
0.14473497202847685,0.368453352280272
0.14785523999625147,0.3718146409363897
0.13936605946273076,0.3620933359030718
0.12316522856773815,0.3580189570952396
0.1079344526761249,0.3506823421107825
0.10903913468898166,0.35733082614235906
0.11370358276138305,0.35313978606661
0.11529121340711755,0.3571862407184688
0.11317542517535135,0.3463791287138345
0.11811870851411528,0.35105011512160056
0.12276158514545354,0.3523201597228251
0.10369719072499416,0.35866884570919505
0.10105255522150801,0.3521484294798878
0.11703920683215002,0.32424099908771764
0.10510804609654437,0.3543000815722208
0.09440030202697117,0.3530381320055849
0.10153993806046832,0.33755117961131303
0.11679672444134975,0.33560491741560666
0.0936837046136214,0.3575950618548107
0.08913442143809466,0.351716917502397
0.09400329432306843,0.3434659104793008
0.09278773967860228,0.34831066929141513
0.09835786596917098,0.3471333480130896
0.09895051522117634,0.3420107168575701
0.1063329525606911,0.3433157761023977
0.1034867981510724,0.34760897691999737
0.11666970010353216,0.3415579030977825
0.1113174582881198,0.3413556479855937
0.1089696100843274,0.3465999306639413
0.09973876364466427,0.4883328104686222
0.0947546388453204,0.4878729130814655
0.09232821677442858,0.4816271077659246
0.09386181884897367,0.476783333502218
0.08779276138716198,0.4821157034642163
0.09940333302389108,0.4781769267800998
0.049274741526818114,0.3911195171442048
0.04960780915028554,0.3980324342307279
0.0519201552164843,0.3944565420794148
0.04102588174124636,0.3993762672243165
0.04504186614274462,0.3947879413088051
0.0456144180085184,0.4006046955952603
0.056831268787404986,0.424314290459373
0.05881319835892141,0.4316556920856971
0.06302527885512835,0.4311091210968022
0.05877115639121872,0.4378613803602612
0.05277343391930794,0.4345694670580837
0.054107959065813976,0.4405580131654287
0.045017334574811635,0.4329551514785668
0.049498460409645686,0.4308647849622575
0.04851833972120809,0.4355738477536811
0.06770712539686237,0.48022684993658
0.06860124908085667,0.4849637059958101
0.05436312437478668,0.4816308569328682
0.057547259485719926,0.4771501498619123
0.05114465515623149,0.4759719806504143
0.04994793499752262,0.4803972973015539
0.1067888697256856,0.4913796260037362
0.1093960710827552,0.4979880287154823
0.05377439671293721,0.4676925612040869
0.05552268097196321,0.4924459936375226
0.06305170398276998,0.4869825795991256
0.0575060856267066,0.4862570881582615
0.04397204752271863,0.3747065271163808
0.04499131149744083,0.3661818894645821
0.04652833177583302,0.37068892003172776
0.0388492435906281,0.3598391914877144
0.04188151264467139,0.3629705093249962
0.019625658876738512,0.36474681620643057
0.027452639326965008,0.35530174333843817
0.033797635699438916,0.355946180347368
0.02968445329847225,0.3648857482508796
0.031420224754700035,0.3477956937682887
0.03020998117540455,0.3597115071279084
0.03448550704412049,0.3627595644239972
0.024697194824245403,0.361765402996764
0.030957389704784063,0.3523526740038702
0.09550794909029894,0.312860073468318
0.08116534903937281,0.29335017639619665
0.025641244483109442,0.3240181683240273
0.028506179302610575,0.32726852242033594
0.022865464606069887,0.3279815250358622
0.015017236884231646,0.3408615322231028
0.017091099378535878,0.3332941073589244
0.020176779257901,0.31613198079179244
0.031440797877780945,0.31585283347841103
0.03721910576332284,0.31214550458640705
0.028838306584245237,0.310430038219401
0.042568008273196685,0.3134828459997516
0.03815217132773921,0.3197791149844252
0.02578986774372162,0.3152289231072522
0.04304444017961487,0.32151608511638474
0.028160008156407606,0.31966488059981685
0.02333610711340464,0.3197791334465508
0.022365643705541453,0.31184117190561417
0.01568345237324968,0.31113610046432844
0.01510053506598074,0.306498703985132
0.033200426909699696,0.3104488409346231
0.035741923252442104,0.3161998924903812
0.03314450217414501,0.3207355706309508
0.014071742789528328,0.3171042861328704
0.01775866390979199,0.3206015043145876
0.01179790614617228,0.3242456646904392
0.0102792561139028,0.3140658986893184
0.014464522895886041,0.32875817456899764
0.007089483463726166,0.3300722123644164
0.005842175834381726,0.32392109859773244
0.0038851837957305305,0.31994983713604064
0.002364450077466677,0.3278283230821821
0.005629893378985488,0.33738420393948343
7.566618020106311e-07,0.33738420393948343
0.00423567864466819,0.33330422193996945
0.01112507262345468,0.3346794548075233
0.01014120928077341,0.3396151532129688
0.010100687267242059,0.3499347584576352
0.011418300857197007,0.3447800501521566
0.020053516303384387,0.3490990367265205
0.025861363853697358,0.3495330958423738
0.005181682622908371,0.34593163979619784
0.01635486160970277,0.3457020325862675
0.023421315807378072,0.3411442174768827
0.02600584892299984,0.3364561196526506
0.020901667881099404,0.3366986724809768
0.018415434676633816,0.35688398583585945
0.0050711368885593255,0.3510912564805357
0.009547807248844731,0.35904518859224044
0.0035547113085145593,0.3569427085156854
0.008481643102316019,0.3544084955925733
0.0138988635366076,0.3538391517153699
7.566618020106311e-07,0.3471634562275844
0.004356153133406536,0.3416028810760205
0.027354678627012283,0.3445494358912625
0.020585041925380246,0.3605745984347147
0.03172562542629023,0.2871032862606909
0.027159674725309987,0.2859996664338688
0.0332553608076539,0.29095710599143976
0.027231011102820186,0.25453076629424803
0.00650504920211524,0.2621664092935557
0.009361809849248174,0.2656707481291942
0.0039282768337502725,0.26544795072190913
0.002114359533395488,0.2591501856346757
0.009545739122610787,0.2530362487358932
0.00671053436994766,0.2571634308099325
0.012154713030151264,0.25786593247543843
0.01860128944104541,0.2512640002774684
0.019378378230025417,0.25927963283862243
0.014349586065769037,0.2535607517350995
0.02475731382113003,0.2593072222005347
0.022147839686663576,0.25492700722176675
0.030030784329380736,0.25900953600817045
0.11849003886914272,0.37141838893167184
0.17948734721083365,0.3216290006423655
0.17655556694668287,0.3261900254385228
0.181787948385788,0.32633057527372744
0.18489148867998226,0.3218982744018941
0.15786918341052222,0.3220654102613101
0.15963461694311046,0.3290003760960729
0.16438827854356894,0.32409804092301914
0.1664946614634763,0.3287711923438864
0.16778766555873909,0.30172505276391154
0.17071527816144955,0.3153872816277912
0.16900821000635285,0.32080053030897904
0.17422753528567753,0.32147081877023176
0.16280690456875274,0.31586916208815663
0.16199892438943708,0.3202908232672135
0.15285193194343558,0.36189149241387897
0.13697292867856925,0.3273810338001217
0.12899521467407726,0.33799260248671914
0.12314205531319004,0.34084555629377905
0.13270231547905054,0.3443376296419246
0.123439052689281,0.3340241920836767
0.12499681071060967,0.34561998883944023
0.1313916069697834,0.3486985932965765
0.13839611097888316,0.3367555569898668
0.12071477730343333,0.3373227266919689
0.11896418878583015,0.32996662039943403
0.12729457529535693,0.3239794987762384
0.12429059504306687,0.32858875302773793
0.12216198801323165,0.3239179639231741
0.13077929059247406,0.3295341016677193
0.1185423284175026,0.3072971582807868
0.1248400019613115,0.31463020374466244
0.12477990518081587,0.3196428422073932
0.13391070672371527,0.31724563237392794
